user_id,username,display_name,account_age_days,followers_count,following_count,follow_ratio,posts_count,comments_count,unique_posts_commented,posts_per_day,comments_per_day,comments_per_post,duplicate_comment_rate,cross_post_comment_rate,max_comments_in_one_hour,is_bot,account_type
2f50dbac-6faf-45ea-be1a-1c9e18e49410,sim_user_0272,Simulated User 0272,513.02,15,10,0.6667,0,6,6,0.0,0.0117,6.0,0.1667,0.3333,1,0.0,human
ae24a593-356a-4a6d-ba28-1d03e28d0ccd,sim_user_0273,Simulated User 0273,394.02,23,14,0.6087,3,7,7,0.0076,0.0178,2.3333,0.1429,0.2857,1,0.0,human
4a38c85c-c988-46b7-b3e3-3283b36678d3,sim_user_0274,Simulated User 0274,707.02,13,3,0.2308,0,4,4,0.0,0.0057,4.0,0.0,0.0,1,0.0,human
0cbe6769-19bd-43b4-90fb-5ec3cb0ba29c,sim_user_0275,Simulated User 0275,1109.02,17,15,0.8824,5,3,3,0.0045,0.0027,0.6,0.0,0.0,1,0.0,human
1283050d-fcc7-49b2-a412-25e8ca848872,sim_user_0276,Simulated User 0276,1009.02,25,10,0.4,7,8,8,0.0069,0.0079,1.1429,0.0,0.0,1,0.0,human
135bb6e8-6ea4-41b1-82f7-a6a06c5f7619,sim_user_0277,Simulated User 0277,441.02,19,14,0.7368,5,5,5,0.0113,0.0113,1.0,0.2,0.4,1,0.0,human
e8ac7e8e-ceae-4557-9cf8-45dd5726a838,sim_user_0278,Simulated User 0278,369.02,12,12,1.0,8,4,4,0.0217,0.0108,0.5,0.0,0.0,1,0.0,human
1bd5250c-0478-4676-8dda-4f39c649632c,sim_user_0279,Simulated User 0279,199.02,14,15,1.0714,2,0,0,0.01,0.0,0.0,0.0,0.0,0,0.0,human
c8922b9b-0536-49f8-ae5f-443838677d99,sim_user_0280,Simulated User 0280,658.02,12,14,1.1667,2,11,11,0.003,0.0167,5.5,0.0909,0.1818,1,0.0,human
874042b2-532f-44cd-9d07-5801a909f1a1,sim_user_0281,Simulated User 0281,1273.02,22,10,0.4545,0,7,7,0.0,0.0055,7.0,0.0,0.0,1,0.0,human
3f5dde6a-b1ef-44c5-b1c2-d104fcf2f826,sim_user_0282,Simulated User 0282,511.02,17,4,0.2353,2,0,0,0.0039,0.0,0.0,0.0,0.0,0,0.0,human
55f42b01-94e6-49ae-a0ef-67bdbdf13cc8,sim_user_0283,Simulated User 0283,295.02,13,11,0.8462,4,1,1,0.0136,0.0034,0.25,0.0,0.0,1,0.0,human
3e237150-94cc-415a-82fe-30fa341b5c20,sim_user_0284,Simulated User 0284,712.02,8,5,0.625,0,14,14,0.0,0.0197,14.0,0.0,0.0,1,0.0,human
c6e270fe-e34a-4c66-91d7-83088337ebd1,sim_user_0285,Simulated User 0285,1082.02,11,14,1.2727,0,9,9,0.0,0.0083,9.0,0.1111,0.2222,1,0.0,human
040b4550-d0e0-46a0-8c10-76388aa1334e,sim_user_0286,Simulated User 0286,1187.02,12,3,0.25,1,12,12,0.0008,0.0101,12.0,0.0833,0.1667,1,0.0,human
b0421bcc-93ac-4426-84a4-4f3d4ced455b,sim_user_0287,Simulated User 0287,241.02,20,9,0.45,3,12,12,0.0124,0.0498,4.0,0.0833,0.1667,1,0.0,human
4d6bf892-ddb2-46c0-a58e-386c064ab0d9,sim_user_0288,Simulated User 0288,1269.02,16,15,0.9375,0,3,3,0.0,0.0024,3.0,0.0,0.0,1,0.0,human
4ae2dd18-312b-4dcb-9507-36356661c386,sim_user_0289,Simulated User 0289,799.02,14,9,0.6429,2,6,6,0.0025,0.0075,3.0,0.0,0.0,1,0.0,human
58020049-c5bf-48ef-bd35-bd5a2330f764,sim_user_0290,Simulated User 0290,958.02,17,8,0.4706,1,4,4,0.001,0.0042,4.0,0.0,0.0,2,0.0,human
8536e627-c784-4677-b52b-31663cf977f5,sim_user_0291,Simulated User 0291,320.02,18,9,0.5,7,12,12,0.0219,0.0375,1.7143,0.0833,0.1667,1,0.0,human
99817d06-2804-4b56-943a-691cd9b7ddf3,sim_user_0292,Simulated User 0292,924.02,16,5,0.3125,3,12,12,0.0032,0.013,4.0,0.25,0.3333,1,0.0,human
c8c5b465-a8b1-48b4-9d5d-06a8c8bfe972,sim_user_0293,Simulated User 0293,254.02,23,9,0.3913,5,11,11,0.0197,0.0433,2.2,0.1818,0.3636,1,0.0,human
9aa42ed0-e051-4776-b5e0-de3e1ce88622,sim_user_0294,Simulated User 0294,1065.02,23,10,0.4348,3,12,12,0.0028,0.0113,4.0,0.0833,0.1667,1,0.0,human
5d7d3c1e-17f2-4cae-a1b3-4cb5c8bea3ae,sim_user_0295,Simulated User 0295,572.02,15,11,0.7333,5,15,15,0.0087,0.0262,3.0,0.1333,0.2667,1,0.0,human
d48890f6-37be-4c6d-ae70-c173bd82ab4a,sim_user_0296,Simulated User 0296,323.02,13,14,1.0769,8,0,0,0.0248,0.0,0.0,0.0,0.0,0,0.0,human
51a20da9-7d45-48cf-b26e-881acc93a103,sim_user_0297,Simulated User 0297,1407.02,19,3,0.1579,5,10,10,0.0036,0.0071,2.0,0.0,0.0,2,0.0,human
18201d4a-d327-4a1f-bdb8-38002dacfbca,sim_user_0298,Simulated User 0298,1451.02,8,12,1.5,7,4,4,0.0048,0.0028,0.5714,0.0,0.0,1,0.0,human
678614a6-60dc-4672-a529-4b750b2fce0a,sim_user_0299,Simulated User 0299,297.02,20,10,0.5,7,8,8,0.0236,0.0269,1.1429,0.0,0.0,1,0.0,human
d4b8e6f6-bf94-4761-b2af-edcb841ddf9b,sim_user_0300,Simulated User 0300,1117.02,15,14,0.9333,2,15,15,0.0018,0.0134,7.5,0.0,0.0,1,0.0,human
5f85ef38-123a-4ea6-b525-fa95addc0955,sim_user_0301,Simulated User 0301,1002.02,17,3,0.1765,4,7,7,0.004,0.007,1.75,0.1429,0.2857,1,0.0,human
1deafdd2-6568-419f-9580-b9cc31f9f33a,sim_user_0302,Simulated User 0302,879.02,14,6,0.4286,0,8,8,0.0,0.0091,8.0,0.125,0.25,1,0.0,human
6355f7a9-20aa-40a4-9a71-d3c327928156,sim_user_0303,Simulated User 0303,222.02,22,4,0.1818,1,4,4,0.0045,0.018,4.0,0.0,0.0,1,0.0,human
72a5e5a1-4f7c-4feb-941b-51490b88343b,sim_user_0304,Simulated User 0304,1144.02,29,6,0.2069,0,1,1,0.0,0.0009,1.0,0.0,0.0,1,0.0,human
b6c9314d-8109-461f-82f4-a9a928304164,sim_user_0305,Simulated User 0305,719.02,25,9,0.36,6,3,3,0.0083,0.0042,0.5,0.0,0.0,1,0.0,human
c56e5729-b18c-4f80-90df-542dbed093a7,sim_user_0306,Simulated User 0306,898.02,11,7,0.6364,7,9,9,0.0078,0.01,1.2857,0.1111,0.2222,1,0.0,human
77a6b621-d2a6-455e-a694-acffb217de34,sim_user_0307,Simulated User 0307,816.02,12,11,0.9167,4,4,4,0.0049,0.0049,1.0,0.0,0.0,1,0.0,human
cb48c96a-bd67-4964-9636-1dd6e4799f76,sim_user_0308,Simulated User 0308,1252.02,11,12,1.0909,1,2,2,0.0008,0.0016,2.0,0.0,0.0,1,0.0,human
58467cd3-0957-4ddf-b53f-7ce9d15305fa,sim_user_0309,Simulated User 0309,647.02,25,5,0.2,8,13,13,0.0124,0.0201,1.625,0.1538,0.3077,1,0.0,human
e62db587-4578-4c48-9359-adfc69814414,sim_user_0310,Simulated User 0310,367.02,19,3,0.1579,7,11,11,0.0191,0.03,1.5714,0.0909,0.1818,1,0.0,human
6444dde8-2d9b-4013-ba09-cdbdfa8f0f6f,sim_user_0311,Simulated User 0311,904.02,22,13,0.5909,6,0,0,0.0066,0.0,0.0,0.0,0.0,0,0.0,human
37d4ad7c-947c-419b-a0a5-bddd990148be,sim_user_0312,Simulated User 0312,1079.02,16,8,0.5,5,12,12,0.0046,0.0111,2.4,0.1667,0.3333,1,0.0,human
92042d2a-d160-4801-afdc-28715d314ba5,sim_user_0313,Simulated User 0313,188.02,21,5,0.2381,6,6,6,0.0319,0.0319,1.0,0.0,0.0,1,0.0,human
0b28877a-9680-4f9a-a8d2-069a241a9d9e,sim_user_0314,Simulated User 0314,1449.02,16,9,0.5625,4,14,14,0.0028,0.0097,3.5,0.1429,0.2857,1,0.0,human
190f799f-9a34-46b9-bf85-a6f1f89418c7,sim_user_0315,Simulated User 0315,369.02,19,10,0.5263,3,15,15,0.0081,0.0406,5.0,0.2,0.3333,1,0.0,human
1b67e345-e0eb-40d7-bbcd-c17c4d858e22,sim_user_0316,Simulated User 0316,681.02,20,5,0.25,0,8,8,0.0,0.0117,8.0,0.375,0.75,1,0.0,human
e6d872a5-f265-4d00-be01-e2deb583cd6f,sim_user_0317,Simulated User 0317,195.02,22,14,0.6364,6,7,7,0.0308,0.0359,1.1667,0.0,0.0,1,0.0,human
444b40b3-1411-4b52-a451-2aea49c08a74,sim_user_0318,Simulated User 0318,548.02,21,11,0.5238,5,15,15,0.0091,0.0274,3.0,0.1333,0.2667,1,0.0,human
8d58fa3e-dc42-4c17-9634-e88f1e4deeb8,sim_user_0319,Simulated User 0319,691.02,18,12,0.6667,2,0,0,0.0029,0.0,0.0,0.0,0.0,0,0.0,human
56a43eb0-afe7-4710-8276-26e9efb4c45b,sim_user_0320,Simulated User 0320,857.02,24,4,0.1667,0,3,3,0.0,0.0035,3.0,0.0,0.0,1,0.0,human
11b217bf-3df0-43c3-9ead-98e2e541ea49,sim_user_0321,Simulated User 0321,463.02,21,6,0.2857,6,15,15,0.013,0.0324,2.5,0.2667,0.4667,1,0.0,human
6b372166-1f28-4e60-8498-cf4e64fdb7e7,sim_user_0322,Simulated User 0322,1422.02,12,14,1.1667,5,5,5,0.0035,0.0035,1.0,0.0,0.0,1,0.0,human
83b039c9-1a3a-4263-a004-58c458cce9d8,sim_user_0323,Simulated User 0323,1288.02,17,14,0.8235,0,3,3,0.0,0.0023,3.0,0.3333,0.6667,1,0.0,human
f446b522-b461-477c-ad09-ecb194c80831,sim_user_0324,Simulated User 0324,892.02,14,12,0.8571,5,8,8,0.0056,0.009,1.6,0.0,0.0,1,0.0,human
71c60b47-434b-471b-aef8-af46c01b0c90,sim_user_0325,Simulated User 0325,618.02,24,6,0.25,7,9,9,0.0113,0.0146,1.2857,0.0,0.0,1,0.0,human
f0c9bf6d-6074-4ba7-b8d7-309482d94d02,sim_user_0326,Simulated User 0326,995.02,14,11,0.7857,4,9,9,0.004,0.009,2.25,0.2222,0.4444,1,0.0,human
05906cf6-b4f5-43c4-a556-48f9d9b5f48e,sim_user_0327,Simulated User 0327,968.02,13,3,0.2308,3,9,9,0.0031,0.0093,3.0,0.0,0.0,1,0.0,human
73ecce5c-4824-4b81-b202-51ab34c6da09,sim_user_0328,Simulated User 0328,781.02,16,4,0.25,5,13,13,0.0064,0.0166,2.6,0.1538,0.3077,1,0.0,human
0e99571a-d6d2-489e-9f35-092ffe8520d3,sim_user_0329,Simulated User 0329,1206.02,19,7,0.3684,7,13,13,0.0058,0.0108,1.8571,0.2308,0.4615,1,0.0,human
fbcebab5-e031-45b6-93fe-a05f87312bf2,sim_user_0330,Simulated User 0330,418.02,21,8,0.381,0,11,11,0.0,0.0263,11.0,0.1818,0.3636,2,0.0,human
7f46ddf9-bf48-497f-96c2-b8876dcd496c,sim_user_0331,Simulated User 0331,1107.02,15,7,0.4667,4,2,2,0.0036,0.0018,0.5,0.0,0.0,1,0.0,human
bfe5cbd8-d987-4878-a400-c8587774a779,sim_user_0332,Simulated User 0332,972.02,17,10,0.5882,6,7,7,0.0062,0.0072,1.1667,0.1429,0.2857,1,0.0,human
021de61b-f557-40f4-8af5-e8cf107f0e4f,sim_user_0333,Simulated User 0333,795.02,14,14,1.0,4,8,8,0.005,0.0101,2.0,0.125,0.25,1,0.0,human
4e182e98-5e48-452d-a0cb-73128093d687,sim_user_0334,Simulated User 0334,478.02,26,5,0.1923,0,10,10,0.0,0.0209,10.0,0.0,0.0,1,0.0,human
decfcd78-10f7-4628-baf2-3591c43f0e0a,sim_user_0335,Simulated User 0335,1261.02,20,5,0.25,2,3,3,0.0016,0.0024,1.5,0.0,0.0,1,0.0,human
d913557f-85cb-409e-8ee5-c8e11c9fe8c1,sim_user_0336,Simulated User 0336,1330.02,17,5,0.2941,2,15,15,0.0015,0.0113,7.5,0.1333,0.2667,1,0.0,human
ce0e298b-102b-4052-b625-382418c26d10,sim_user_0337,Simulated User 0337,354.02,15,11,0.7333,3,7,7,0.0085,0.0198,2.3333,0.2857,0.5714,1,0.0,human
e49696b5-6683-4c20-a84a-22b5f663dfea,sim_user_0338,Simulated User 0338,1061.02,13,8,0.6154,2,7,7,0.0019,0.0066,3.5,0.0,0.0,1,0.0,human
395a3dca-8f6a-4fbd-ac07-83d7865c608d,sim_user_0339,Simulated User 0339,812.02,13,5,0.3846,1,10,10,0.0012,0.0123,10.0,0.0,0.0,1,0.0,human
0299cd96-67c7-4153-8e12-5210fbf8e447,sim_user_0340,Simulated User 0340,801.02,15,9,0.6,6,11,11,0.0075,0.0137,1.8333,0.0909,0.1818,1,0.0,human
be663329-670f-48aa-9e6b-5e4e2d1c1807,sim_user_0341,Simulated User 0341,566.02,19,7,0.3684,4,4,4,0.0071,0.0071,1.0,0.25,0.5,1,0.0,human
b294dc13-e4f5-4c12-bb3e-f644de1949a4,sim_user_0342,Simulated User 0342,1053.02,10,11,1.1,3,15,15,0.0028,0.0142,5.0,0.2,0.4,1,0.0,human
73c5baea-af81-48d8-a8ae-0a07946c8182,sim_user_0343,Simulated User 0343,272.02,17,12,0.7059,4,0,0,0.0147,0.0,0.0,0.0,0.0,0,0.0,human
059f420d-ec59-4ee5-af2e-aec6458491bd,sim_user_0344,Simulated User 0344,795.02,14,11,0.7857,5,10,10,0.0063,0.0126,2.0,0.2,0.4,1,0.0,human
1842ace5-cee6-4883-a8f9-7a7f38b06e96,sim_user_0345,Simulated User 0345,211.02,19,7,0.3684,2,10,10,0.0095,0.0474,5.0,0.0,0.0,1,0.0,human
8447eee9-a556-450a-8b5e-ac1f3367683f,sim_user_0346,Simulated User 0346,1055.02,16,15,0.9375,7,3,3,0.0066,0.0028,0.4286,0.0,0.0,1,0.0,human
ca7ab64a-f638-48b6-93de-85d0fc7a4cce,sim_user_0347,Simulated User 0347,817.02,20,4,0.2,6,12,12,0.0073,0.0147,2.0,0.1667,0.3333,1,0.0,human
f94e8c71-e5a4-4d5d-9728-fc48e1157d47,sim_user_0348,Simulated User 0348,1357.02,18,4,0.2222,6,0,0,0.0044,0.0,0.0,0.0,0.0,0,0.0,human
a98a9818-8844-4893-9ae4-be7fb58bdb5f,sim_user_0349,Simulated User 0349,806.02,16,6,0.375,7,10,10,0.0087,0.0124,1.4286,0.1,0.2,1,0.0,human
deb4ffed-945e-46e2-bf60-0e7661e20e02,sim_user_0350,Simulated User 0350,1272.02,10,14,1.4,6,9,9,0.0047,0.0071,1.5,0.2222,0.4444,1,0.0,human
0c057d64-05ff-44e8-a7fc-7beb91c9f960,sim_user_0351,Simulated User 0351,1367.02,21,9,0.4286,2,6,6,0.0015,0.0044,3.0,0.0,0.0,2,0.0,human
cce1630a-3ab8-40f8-b758-64be2562050d,sim_user_0352,Simulated User 0352,1151.02,18,7,0.3889,3,3,3,0.0026,0.0026,1.0,0.0,0.0,1,0.0,human
a548e58e-7103-4970-8317-2c6756d18336,sim_user_0353,Simulated User 0353,494.02,14,9,0.6429,5,3,3,0.0101,0.0061,0.6,0.0,0.0,1,0.0,human
a2b3940f-eeac-498e-8312-90d18b2f3604,sim_user_0354,Simulated User 0354,1247.02,16,7,0.4375,7,1,1,0.0056,0.0008,0.1429,0.0,0.0,1,0.0,human
d42b5e84-b811-4bd4-a051-ab9965659a78,sim_user_0355,Simulated User 0355,213.02,19,3,0.1579,3,1,1,0.0141,0.0047,0.3333,0.0,0.0,1,0.0,human
17bbd8d8-5db3-4137-90be-595963ae914c,sim_user_0356,Simulated User 0356,822.02,16,3,0.1875,2,3,3,0.0024,0.0036,1.5,0.0,0.0,1,0.0,human
1af6b54b-0f89-4494-a815-70c3fc235fc9,sim_user_0357,Simulated User 0357,235.02,13,11,0.8462,3,13,13,0.0128,0.0553,4.3333,0.2308,0.4615,1,0.0,human
dab1b928-0ab7-4f1a-91fc-87eec2126588,sim_user_0358,Simulated User 0358,868.02,18,7,0.3889,0,1,1,0.0,0.0012,1.0,0.0,0.0,1,0.0,human
306aafbb-037b-4d01-9387-b5b4af1014a3,sim_user_0359,Simulated User 0359,525.02,15,6,0.4,0,6,6,0.0,0.0114,6.0,0.0,0.0,1,0.0,human
b49e27ba-3023-4629-98aa-08f663977e32,sim_user_0360,Simulated User 0360,1267.02,11,13,1.1818,6,8,7,0.0047,0.0063,1.3333,0.125,0.25,1,0.0,human
167bf40d-0ff6-49b2-8b59-6ffc3a86df7d,sim_user_0361,Simulated User 0361,297.02,17,12,0.7059,0,14,14,0.0,0.0471,14.0,0.1429,0.2857,1,0.0,human
554451e9-d0ac-4b00-b328-7863a3682526,sim_user_0362,Simulated User 0362,976.02,24,4,0.1667,1,2,2,0.001,0.002,2.0,0.5,1.0,1,0.0,human
1a5a49ce-6d02-46b7-bb58-a504f7d37d57,sim_user_0363,Simulated User 0363,747.02,14,14,1.0,3,1,1,0.004,0.0013,0.3333,0.0,0.0,1,0.0,human
90cdfe8b-2d06-4a9c-aef9-0e287b1b13db,sim_user_0364,Simulated User 0364,503.02,15,10,0.6667,7,8,8,0.0139,0.0159,1.1429,0.25,0.5,1,0.0,human
517dfa06-27b2-420e-9b80-8cad9265e743,sim_user_0365,Simulated User 0365,1200.02,20,4,0.2,5,11,11,0.0042,0.0092,2.2,0.0909,0.1818,1,0.0,human
b719a9b4-6be4-4cb7-b5a0-e572f28f1b8b,sim_user_0366,Simulated User 0366,618.02,19,13,0.6842,8,5,5,0.0129,0.0081,0.625,0.0,0.0,1,0.0,human
b021544f-5289-42a5-b347-1161ec3e93f9,sim_user_0367,Simulated User 0367,950.02,16,4,0.25,2,9,9,0.0021,0.0095,4.5,0.1111,0.2222,1,0.0,human
f1712921-f872-43f7-8d54-6c26670a11fe,sim_user_0368,Simulated User 0368,1185.02,18,9,0.5,5,10,10,0.0042,0.0084,2.0,0.1,0.2,1,0.0,human
f9c90b68-7224-4299-9740-eb1fb869aa78,sim_user_0369,Simulated User 0369,324.02,20,14,0.7,4,0,0,0.0123,0.0,0.0,0.0,0.0,0,0.0,human
91076d08-3a27-44a8-b134-0de48c2fa944,sim_user_0370,Simulated User 0370,560.02,17,5,0.2941,2,0,0,0.0036,0.0,0.0,0.0,0.0,0,0.0,human
5a40fbb0-8ab6-4c08-a300-cc9a1a270785,sim_user_0371,Simulated User 0371,1407.02,10,14,1.4,5,4,4,0.0036,0.0028,0.8,0.25,0.5,1,0.0,human
d49d5424-a481-418f-881c-a24babd163bb,sim_user_0372,Simulated User 0372,1008.02,13,14,1.0769,5,13,12,0.005,0.0129,2.6,0.0769,0.1538,2,0.0,human
0ba19831-a2d8-4b7d-976b-322c1b7cffdb,sim_user_0373,Simulated User 0373,487.02,19,14,0.7368,0,2,2,0.0,0.0041,2.0,0.0,0.0,1,0.0,human
3a1e0925-5693-4a0e-934e-64e9d12f3f79,sim_user_0374,Simulated User 0374,956.02,21,3,0.1429,1,1,1,0.001,0.001,1.0,0.0,0.0,1,0.0,human
91c86141-861c-4e2b-99d0-f1232941f112,sim_user_0375,Simulated User 0375,230.02,15,9,0.6,3,4,4,0.013,0.0174,1.3333,0.0,0.0,1,0.0,human
8355733e-2b60-4944-8290-5b62ee4e4527,sim_user_0376,Simulated User 0376,1095.02,11,6,0.5455,4,8,8,0.0037,0.0073,2.0,0.25,0.375,1,0.0,human
a56ee948-11b4-4a8f-8264-0f4becf794f5,sim_user_0377,Simulated User 0377,740.02,13,12,0.9231,2,3,3,0.0027,0.0041,1.5,0.0,0.0,1,0.0,human
d52d0d14-203f-4a4f-bafa-be16a9fcb525,sim_user_0378,Simulated User 0378,1409.02,14,15,1.0714,2,8,7,0.0014,0.0057,4.0,0.0,0.0,1,0.0,human
a1d59d34-3bf5-4ae9-abbe-39d686c999ea,sim_user_0379,Simulated User 0379,1298.02,8,9,1.125,1,12,12,0.0008,0.0092,12.0,0.1667,0.3333,1,0.0,human
72b733c2-de3e-4c40-9dc8-0c89febd058c,sim_user_0380,Simulated User 0380,588.02,24,4,0.1667,4,15,15,0.0068,0.0255,3.75,0.1333,0.2667,1,0.0,human
1c3462fe-835a-4483-8df2-b96373fe0595,sim_user_0381,Simulated User 0381,1036.02,26,11,0.4231,3,11,11,0.0029,0.0106,3.6667,0.0909,0.1818,1,0.0,human
020f98c7-aa0f-4628-bb9c-fd2a281b1f24,sim_user_0382,Simulated User 0382,939.02,18,5,0.2778,6,4,4,0.0064,0.0043,0.6667,0.25,0.5,1,0.0,human
c636f2f5-510b-4cab-a7d3-47b41ac93950,sim_user_0383,Simulated User 0383,587.02,11,10,0.9091,5,6,6,0.0085,0.0102,1.2,0.0,0.0,1,0.0,human
34c26c02-1227-41cf-a774-33ea48488e09,sim_user_0384,Simulated User 0384,226.02,16,6,0.375,6,7,7,0.0265,0.031,1.1667,0.0,0.0,1,0.0,human
8dfedefd-8c38-4025-be8b-f809a15fee1c,sim_user_0385,Simulated User 0385,1328.02,17,6,0.3529,4,2,2,0.003,0.0015,0.5,0.0,0.0,1,0.0,human
e4bb2e10-5963-4faa-aee7-2f60649e48a6,sim_user_0386,Simulated User 0386,911.02,19,7,0.3684,4,7,7,0.0044,0.0077,1.75,0.0,0.0,1,0.0,human
a2a1d94a-c907-4aad-8cac-77abeb135433,sim_user_0387,Simulated User 0387,1489.02,17,6,0.3529,6,3,3,0.004,0.002,0.5,0.0,0.0,1,0.0,human
7303c18e-cdd9-4f61-831c-056a47727f87,sim_user_0388,Simulated User 0388,499.02,8,12,1.5,4,0,0,0.008,0.0,0.0,0.0,0.0,0,0.0,human
dabd4119-40e8-4de6-8365-deb7c9e65c8b,sim_user_0389,Simulated User 0389,912.02,21,10,0.4762,3,8,8,0.0033,0.0088,2.6667,0.125,0.25,1,0.0,human
032bb906-6131-4d5a-8b22-60fae6916909,sim_user_0390,Simulated User 0390,726.02,13,11,0.8462,0,4,4,0.0,0.0055,4.0,0.0,0.0,1,0.0,human
2ce7ceeb-3344-4caf-ac71-c35b4baedb7d,sim_user_0391,Simulated User 0391,413.02,17,9,0.5294,5,7,7,0.0121,0.0169,1.4,0.1429,0.2857,1,0.0,human
c65389f0-a335-43e3-8d43-d99e6df34b10,sim_user_0392,Simulated User 0392,304.02,19,8,0.4211,7,5,5,0.023,0.0164,0.7143,0.2,0.4,1,0.0,human
e3101143-dc6f-4b8b-92d9-2a0c615bc1d4,sim_user_0393,Simulated User 0393,1162.02,12,3,0.25,3,7,7,0.0026,0.006,2.3333,0.1429,0.2857,1,0.0,human
94625276-1eb3-4914-b9ca-c3b0e5bed100,sim_user_0394,Simulated User 0394,700.02,19,13,0.6842,6,4,4,0.0086,0.0057,0.6667,0.0,0.0,1,0.0,human
0ae37017-1e5d-432b-9549-e0f137603eea,sim_user_0395,Simulated User 0395,965.02,17,13,0.7647,0,9,9,0.0,0.0093,9.0,0.0,0.0,1,0.0,human
0e4c2aa2-bcc2-486e-835c-57dfbce8ff03,sim_user_0396,Simulated User 0396,1283.02,19,12,0.6316,4,2,2,0.0031,0.0016,0.5,0.0,0.0,1,0.0,human
695a3740-db0d-4c6c-8dda-a08213097590,sim_user_0397,Simulated User 0397,463.02,17,15,0.8824,8,2,2,0.0173,0.0043,0.25,0.0,0.0,1,0.0,human
54e27953-f678-4117-95ba-2f08fcec02a1,sim_user_0398,Simulated User 0398,1092.02,19,6,0.3158,4,2,2,0.0037,0.0018,0.5,0.0,0.0,1,0.0,human
52ec74b6-b4d5-4ee9-a181-fbe8979ac688,sim_user_0399,Simulated User 0399,1252.02,24,15,0.625,0,1,1,0.0,0.0008,1.0,0.0,0.0,1,0.0,human
95fc3ddd-f300-441b-9b89-0cf5185e5889,sim_user_0400,Simulated User 0400,771.02,16,7,0.4375,3,1,1,0.0039,0.0013,0.3333,0.0,0.0,1,0.0,human
68698e8d-1402-454f-aced-59cab06ed52a,sim_user_0401,Simulated User 0401,548.02,14,5,0.3571,7,13,13,0.0128,0.0237,1.8571,0.1538,0.3077,2,0.0,human
54478be6-3ade-4734-ba84-b8ba68d58e72,sim_user_0402,Simulated User 0402,734.02,12,13,1.0833,2,15,14,0.0027,0.0204,7.5,0.2667,0.4667,1,0.0,human
a11cce9e-1781-4db7-a242-f14844b02aaa,sim_user_0403,Simulated User 0403,1150.02,20,14,0.7,6,15,15,0.0052,0.013,2.5,0.1333,0.2667,1,0.0,human
788e937f-9d07-45bb-a344-9e9f7a0a9388,sim_user_0404,Simulated User 0404,874.02,10,14,1.4,6,8,8,0.0069,0.0092,1.3333,0.25,0.5,1,0.0,human
3040d343-89ea-469c-afcc-74f7895f8c09,sim_user_0405,Simulated User 0405,490.02,22,14,0.6364,7,6,6,0.0143,0.0122,0.8571,0.1667,0.3333,1,0.0,human
0681a602-31d6-4bcd-ab84-252532219197,sim_user_0406,Simulated User 0406,1289.02,17,9,0.5294,1,2,2,0.0008,0.0016,2.0,0.0,0.0,1,0.0,human
3cd59883-4091-4a75-9912-ad3622cbfbd2,sim_user_0407,Simulated User 0407,1098.02,20,15,0.75,1,3,3,0.0009,0.0027,3.0,0.3333,0.6667,1,0.0,human
52e5c57b-a324-475b-85ee-f34608ec2eff,sim_user_0408,Simulated User 0408,716.02,11,12,1.0909,7,10,10,0.0098,0.014,1.4286,0.0,0.0,1,0.0,human
ff791291-e971-4046-b43c-c455705aff03,sim_user_0409,Simulated User 0409,934.02,16,13,0.8125,3,10,10,0.0032,0.0107,3.3333,0.1,0.2,1,0.0,human
70992124-fd19-414e-835e-fad131cb8a13,sim_user_0410,Simulated User 0410,583.02,14,5,0.3571,8,12,12,0.0137,0.0206,1.5,0.0833,0.1667,1,0.0,human
75046e31-dce3-4a66-a568-03d6e2ecf4c7,sim_user_0411,Simulated User 0411,534.02,18,4,0.2222,0,6,6,0.0,0.0112,6.0,0.0,0.0,1,0.0,human
e1a41f80-9304-4b62-83ff-d3cbabba6bc8,sim_user_0412,Simulated User 0412,1390.02,16,3,0.1875,5,14,14,0.0036,0.0101,2.8,0.1429,0.2857,1,0.0,human
59273c78-86b9-43e4-811b-d2abd9899165,sim_user_0413,Simulated User 0413,1082.02,24,5,0.2083,7,2,2,0.0065,0.0018,0.2857,0.0,0.0,1,0.0,human
b566a42a-a5e0-4fea-aa8b-f8ad8003c905,sim_user_0414,Simulated User 0414,1135.02,24,4,0.1667,0,4,4,0.0,0.0035,4.0,0.0,0.0,1,0.0,human
304d2e81-04e1-4b85-9093-af9730056fc1,sim_user_0415,Simulated User 0415,906.02,10,6,0.6,2,7,7,0.0022,0.0077,3.5,0.1429,0.2857,1,0.0,human
bb92c0aa-1485-415a-bdda-42b854750dae,sim_user_0416,Simulated User 0416,1187.02,14,10,0.7143,3,12,12,0.0025,0.0101,4.0,0.1667,0.25,1,0.0,human
2ba568dd-cea6-4a4d-9098-3f33b27b612d,sim_user_0417,Simulated User 0417,1047.02,12,3,0.25,4,0,0,0.0038,0.0,0.0,0.0,0.0,0,0.0,human
e2005536-eaa2-4b78-97f9-a2e43ba081f6,sim_user_0418,Simulated User 0418,1395.02,18,11,0.6111,2,5,5,0.0014,0.0036,2.5,0.2,0.4,1,0.0,human
b15f0bcc-d89f-49b0-b2b6-d4f54038ceb7,sim_user_0419,Simulated User 0419,963.02,18,3,0.1667,2,15,15,0.0021,0.0156,7.5,0.1333,0.2,1,0.0,human
